nodename,batch,solution,version,git,task,data,timestamp,action,stderr
mr-0xc11,1544072228,juliadf,0.15.1,,groupby,G1_1e9_2e0_0_0,1544185321.89976,start,
mr-0xc11,1544072228,juliadf,0.15.1,,groupby,G1_1e9_2e0_0_0,1544234141.9593,finish,21
mr-0xc11,1544072228,juliadf,0.15.1,,groupby,G1_1e9_1e2_0_1,1544234142.09236,start,
mr-0xc11,1544072228,juliadf,0.15.1,,groupby,G1_1e9_1e2_0_1,1544244237.02648,finish,0
mr-0xc11,1544251426,,,,groupby,G1_1e7_1e2_0_0,1544251427.89085,start,
mr-0xc11,1544251546,,,,groupby,G1_1e7_1e2_0_0,1544251548.50607,start,
mr-0xc11,1544286223,juliadf,0.15.1,60c2820c9ae93cc33e98cd820e0b449d551c7874,groupby,G1_1e7_1e2_0_0,1544286226.87334,start,
mr-0xc11,1544286223,juliadf,0.15.1,60c2820c9ae93cc33e98cd820e0b449d551c7874,groupby,G1_1e7_1e2_0_0,1544286307.58969,finish,0
mr-0xc11,1544286223,juliadf,0.15.1,60c2820c9ae93cc33e98cd820e0b449d551c7874,groupby,G1_1e7_1e1_0_0,1544286307.60182,start,
mr-0xc11,1544286223,juliadf,0.15.1,60c2820c9ae93cc33e98cd820e0b449d551c7874,groupby,G1_1e7_1e1_0_0,1544286415.25764,finish,0
mr-0xc11,1544286223,juliadf,0.15.1,60c2820c9ae93cc33e98cd820e0b449d551c7874,groupby,G1_1e7_2e0_0_0,1544286415.28067,start,
mr-0xc11,1544286223,juliadf,0.15.1,60c2820c9ae93cc33e98cd820e0b449d551c7874,groupby,G1_1e7_2e0_0_0,1544286705.59641,finish,0
mr-0xc11,1544286223,juliadf,0.15.1,60c2820c9ae93cc33e98cd820e0b449d551c7874,groupby,G1_1e7_1e2_0_1,1544286705.61074,start,
mr-0xc11,1544286223,juliadf,0.15.1,60c2820c9ae93cc33e98cd820e0b449d551c7874,groupby,G1_1e7_1e2_0_1,1544286770.6278,finish,0
mr-0xc11,1544286223,juliadf,0.15.1,60c2820c9ae93cc33e98cd820e0b449d551c7874,groupby,G1_1e8_1e2_0_0,1544286770.64156,start,
mr-0xc11,1544286223,juliadf,0.15.1,60c2820c9ae93cc33e98cd820e0b449d551c7874,groupby,G1_1e8_1e2_0_0,1544287368.81481,finish,0
mr-0xc11,1544286223,juliadf,0.15.1,60c2820c9ae93cc33e98cd820e0b449d551c7874,groupby,G1_1e8_1e1_0_0,1544287368.8276,start,
mr-0xc11,1544286223,juliadf,0.15.1,60c2820c9ae93cc33e98cd820e0b449d551c7874,groupby,G1_1e8_1e1_0_0,1544288937.24476,finish,0
mr-0xc11,1544286223,juliadf,0.15.1,60c2820c9ae93cc33e98cd820e0b449d551c7874,groupby,G1_1e8_2e0_0_0,1544288937.25722,start,
mr-0xc11,1544286223,juliadf,0.15.1,60c2820c9ae93cc33e98cd820e0b449d551c7874,groupby,G1_1e8_2e0_0_0,1544300555.0953,finish,0
mr-0xc11,1544286223,juliadf,0.15.1,60c2820c9ae93cc33e98cd820e0b449d551c7874,groupby,G1_1e8_1e2_0_1,1544300555.10785,start,
mr-0xc11,1544286223,juliadf,0.15.1,60c2820c9ae93cc33e98cd820e0b449d551c7874,groupby,G1_1e8_1e2_0_1,1544301120.08783,finish,0
mr-0xc11,1544333533,juliadf,0.15.1,60c2820c9ae93cc33e98cd820e0b449d551c7874,groupby,G1_1e7_1e2_0_0,1544333537.7009,skip,0
mr-0xc11,1544333533,juliadf,0.15.1,60c2820c9ae93cc33e98cd820e0b449d551c7874,groupby,G1_1e7_1e1_0_0,1544333537.71451,skip,0
mr-0xc11,1544333533,juliadf,0.15.1,60c2820c9ae93cc33e98cd820e0b449d551c7874,groupby,G1_1e7_2e0_0_0,1544333537.72604,skip,0
mr-0xc11,1544333533,juliadf,0.15.1,60c2820c9ae93cc33e98cd820e0b449d551c7874,groupby,G1_1e7_1e2_0_1,1544333537.73412,skip,0
mr-0xc11,1544333533,juliadf,0.15.1,60c2820c9ae93cc33e98cd820e0b449d551c7874,groupby,G1_1e8_1e2_0_0,1544333537.74276,skip,0
mr-0xc11,1544333533,juliadf,0.15.1,60c2820c9ae93cc33e98cd820e0b449d551c7874,groupby,G1_1e8_1e1_0_0,1544333537.75222,skip,0
mr-0xc11,1544333533,juliadf,0.15.1,60c2820c9ae93cc33e98cd820e0b449d551c7874,groupby,G1_1e8_2e0_0_0,1544333537.76291,skip,0
mr-0xc11,1544333533,juliadf,0.15.1,60c2820c9ae93cc33e98cd820e0b449d551c7874,groupby,G1_1e8_1e2_0_1,1544333537.77205,skip,0
mr-0xc11,1544333533,juliadf,0.15.1,60c2820c9ae93cc33e98cd820e0b449d551c7874,groupby,G1_1e9_1e2_0_0,1544333537.78081,start,
mr-0xc11,1544333533,juliadf,0.15.1,60c2820c9ae93cc33e98cd820e0b449d551c7874,groupby,G1_1e9_1e2_0_0,1544345705.52627,finish,0
mr-0xc11,1544333533,juliadf,0.15.1,60c2820c9ae93cc33e98cd820e0b449d551c7874,groupby,G1_1e9_1e1_0_0,1544345705.5699,start,
mr-0xc11,1544333533,juliadf,0.15.1,60c2820c9ae93cc33e98cd820e0b449d551c7874,groupby,G1_1e9_1e1_0_0,1544432755.84063,finish,0
mr-0xc11,1544333533,juliadf,0.15.1,60c2820c9ae93cc33e98cd820e0b449d551c7874,groupby,G1_1e9_2e0_0_0,1544432755.97279,start,
mr-0xc11,1544333533,juliadf,0.15.1,60c2820c9ae93cc33e98cd820e0b449d551c7874,groupby,G1_1e9_2e0_0_0,1544478604.11097,finish,0
mr-0xc11,1544333533,juliadf,0.15.1,60c2820c9ae93cc33e98cd820e0b449d551c7874,groupby,G1_1e9_1e2_0_1,1544478605.04667,start,
mr-0xc11,1544333533,juliadf,0.15.1,60c2820c9ae93cc33e98cd820e0b449d551c7874,groupby,G1_1e9_1e2_0_1,1544489695.48639,finish,0
mr-0xc11,1544511409,data.table,1.11.9,37162eb97d77ae248774eb32e38c015023db2329,groupby,G1_1e7_1e2_0_0,1544511411.38304,start,
mr-0xc11,1544511409,data.table,1.11.9,37162eb97d77ae248774eb32e38c015023db2329,groupby,G1_1e7_1e2_0_0,1544511426.53814,finish,0
mr-0xc11,1544511409,data.table,1.11.9,37162eb97d77ae248774eb32e38c015023db2329,groupby,G1_1e7_1e1_0_0,1544511426.56455,start,
mr-0xc11,1544511409,data.table,1.11.9,37162eb97d77ae248774eb32e38c015023db2329,groupby,G1_1e7_1e1_0_0,1544511444.46082,finish,0
mr-0xc11,1544511409,data.table,1.11.9,37162eb97d77ae248774eb32e38c015023db2329,groupby,G1_1e7_2e0_0_0,1544511444.47522,start,
mr-0xc11,1544511409,data.table,1.11.9,37162eb97d77ae248774eb32e38c015023db2329,groupby,G1_1e7_2e0_0_0,1544511472.20189,finish,0
mr-0xc11,1544511409,data.table,1.11.9,37162eb97d77ae248774eb32e38c015023db2329,groupby,G1_1e7_1e2_0_1,1544511472.21581,start,
mr-0xc11,1544511409,data.table,1.11.9,37162eb97d77ae248774eb32e38c015023db2329,groupby,G1_1e7_1e2_0_1,1544511481.54183,finish,0
mr-0xc11,1544511409,dplyr,0.7.99.9000,6e176334062c2ae1429f4964de0760e705e13db8,groupby,G1_1e7_1e2_0_0,1544511481.56272,start,
mr-0xc11,1544511409,dplyr,0.7.99.9000,6e176334062c2ae1429f4964de0760e705e13db8,groupby,G1_1e7_1e2_0_0,1544511702.652,finish,1
mr-0xc11,1544511409,dplyr,0.7.99.9000,6e176334062c2ae1429f4964de0760e705e13db8,groupby,G1_1e7_1e1_0_0,1544511707.32261,start,
mr-0xc11,1544511409,dplyr,0.7.99.9000,6e176334062c2ae1429f4964de0760e705e13db8,groupby,G1_1e7_1e1_0_0,1544512525.08196,finish,6
mr-0xc11,1544511409,dplyr,0.7.99.9000,6e176334062c2ae1429f4964de0760e705e13db8,groupby,G1_1e7_2e0_0_0,1544512525.52081,start,
mr-0xc11,1544511409,dplyr,0.7.99.9000,6e176334062c2ae1429f4964de0760e705e13db8,groupby,G1_1e7_2e0_0_0,1544513587.83941,finish,4
mr-0xc11,1544511409,dplyr,0.7.99.9000,6e176334062c2ae1429f4964de0760e705e13db8,groupby,G1_1e7_1e2_0_1,1544513588.24048,start,
mr-0xc11,1544511409,dplyr,0.7.99.9000,6e176334062c2ae1429f4964de0760e705e13db8,groupby,G1_1e7_1e2_0_1,1544513743.95262,finish,1
mr-0xc11,1544511409,pandas,0.23.4,,groupby,G1_1e7_1e2_0_0,1544513745.60225,start,
mr-0xc11,1544511409,pandas,0.23.4,,groupby,G1_1e7_1e2_0_0,1544513784.17886,finish,2
mr-0xc11,1544511409,pandas,0.23.4,,groupby,G1_1e7_1e1_0_0,1544513784.4176,start,
mr-0xc11,1544511409,pandas,0.23.4,,groupby,G1_1e7_1e1_0_0,1544513827.38521,finish,2
mr-0xc11,1544511409,pandas,0.23.4,,groupby,G1_1e7_2e0_0_0,1544513827.5166,start,
mr-0xc11,1544511409,pandas,0.23.4,,groupby,G1_1e7_2e0_0_0,1544513898.28867,finish,2
mr-0xc11,1544511409,pandas,0.23.4,,groupby,G1_1e7_1e2_0_1,1544513898.43189,start,
mr-0xc11,1544511409,pandas,0.23.4,,groupby,G1_1e7_1e2_0_1,1544513927.31721,finish,2
mr-0xc11,1544511409,pydatatable,0.7.0,5eb870894486f096c52d4a06c0c05a96aeb69dcb,groupby,G1_1e7_1e2_0_0,1544513927.45218,start,
mr-0xc11,1544511409,pydatatable,0.7.0,5eb870894486f096c52d4a06c0c05a96aeb69dcb,groupby,G1_1e7_1e2_0_0,1544513968.01387,finish,0
mr-0xc11,1544511409,pydatatable,0.7.0,5eb870894486f096c52d4a06c0c05a96aeb69dcb,groupby,G1_1e7_1e1_0_0,1544513968.11929,start,
mr-0xc11,1544511409,pydatatable,0.7.0,5eb870894486f096c52d4a06c0c05a96aeb69dcb,groupby,G1_1e7_1e1_0_0,1544514004.35877,finish,0
mr-0xc11,1544511409,pydatatable,0.7.0,5eb870894486f096c52d4a06c0c05a96aeb69dcb,groupby,G1_1e7_2e0_0_0,1544514005.09171,start,
mr-0xc11,1544511409,pydatatable,0.7.0,5eb870894486f096c52d4a06c0c05a96aeb69dcb,groupby,G1_1e7_2e0_0_0,1544514039.94626,finish,0
mr-0xc11,1544511409,pydatatable,0.7.0,5eb870894486f096c52d4a06c0c05a96aeb69dcb,groupby,G1_1e7_1e2_0_1,1544514039.97893,start,
mr-0xc11,1544511409,pydatatable,0.7.0,5eb870894486f096c52d4a06c0c05a96aeb69dcb,groupby,G1_1e7_1e2_0_1,1544514063.51854,finish,0
mr-0xc11,1544511409,spark,2.4.0,,groupby,G1_1e7_1e2_0_0,1544514063.58518,start,
mr-0xc11,1544511409,spark,2.4.0,,groupby,G1_1e7_1e2_0_0,1544514109.97237,finish,2
mr-0xc11,1544511409,spark,2.4.0,,groupby,G1_1e7_1e1_0_0,1544514109.98226,start,
mr-0xc11,1544511409,spark,2.4.0,,groupby,G1_1e7_1e1_0_0,1544514148.53627,finish,2
mr-0xc11,1544511409,spark,2.4.0,,groupby,G1_1e7_2e0_0_0,1544514148.55014,start,
mr-0xc11,1544511409,spark,2.4.0,,groupby,G1_1e7_2e0_0_0,1544514187.62262,finish,2
mr-0xc11,1544511409,spark,2.4.0,,groupby,G1_1e7_1e2_0_1,1544514187.63511,start,
mr-0xc11,1544511409,spark,2.4.0,,groupby,G1_1e7_1e2_0_1,1544514223.08662,finish,2
mr-0xc11,1544511409,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e7_1e2_0_0,1544514223.12191,start,
mr-0xc11,1544511409,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e7_1e2_0_0,1544514284.26483,finish,0
mr-0xc11,1544511409,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e7_1e1_0_0,1544514284.27834,start,
mr-0xc11,1544511409,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e7_1e1_0_0,1544514400.3962,finish,0
mr-0xc11,1544511409,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e7_2e0_0_0,1544514400.40893,start,
mr-0xc11,1544511409,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e7_2e0_0_0,1544514571.03731,finish,0
mr-0xc11,1544511409,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e7_1e2_0_1,1544514571.04879,start,
mr-0xc11,1544511409,dask,1.0.0,38676863a6ae336bcb307a29a521de32480722b0,groupby,G1_1e7_1e2_0_1,1544514626.40837,finish,0
mr-0xc11,1544511409,juliadf,0.15.2,41ec35bcf49a860706924b9b3e322eed03164c83,groupby,G1_1e7_1e2_0_0,1544514626.43613,start,
mr-0xc11,1544511409,juliadf,0.15.2,41ec35bcf49a860706924b9b3e322eed03164c83,groupby,G1_1e7_1e2_0_0,1544514766.1153,finish,0
mr-0xc11,1544511409,juliadf,0.15.2,41ec35bcf49a860706924b9b3e322eed03164c83,groupby,G1_1e7_1e1_0_0,1544514766.12789,start,
mr-0xc11,1544511409,juliadf,0.15.2,41ec35bcf49a860706924b9b3e322eed03164c83,groupby,G1_1e7_1e1_0_0,1544514949.7435,finish,0
mr-0xc11,1544511409,juliadf,0.15.2,41ec35bcf49a860706924b9b3e322eed03164c83,groupby,G1_1e7_2e0_0_0,1544514949.76613,start,
mr-0xc11,1544511409,juliadf,0.15.2,41ec35bcf49a860706924b9b3e322eed03164c83,groupby,G1_1e7_2e0_0_0,1544515378.37364,finish,0
mr-0xc11,1544511409,juliadf,0.15.2,41ec35bcf49a860706924b9b3e322eed03164c83,groupby,G1_1e7_1e2_0_1,1544515378.38771,start,
mr-0xc11,1544511409,juliadf,0.15.2,41ec35bcf49a860706924b9b3e322eed03164c83,groupby,G1_1e7_1e2_0_1,1544515493.48181,finish,0
mr-0xc11,1544588904,data.table,1.11.9,4d31f6f0c13fc8c22ea5759f40c7846085e39751,groupby,G1_1e7_1e2_0_0,1544588921.75772,start,
mr-0xc11,1544588904,data.table,1.11.9,4d31f6f0c13fc8c22ea5759f40c7846085e39751,groupby,G1_1e7_1e2_0_0,1544588930.31624,finish,0
mr-0xc11,1544588904,data.table,1.11.9,4d31f6f0c13fc8c22ea5759f40c7846085e39751,groupby,G1_1e7_1e1_0_0,1544588930.33021,start,
mr-0xc11,1544588904,data.table,1.11.9,4d31f6f0c13fc8c22ea5759f40c7846085e39751,groupby,G1_1e7_1e1_0_0,1544588941.22115,finish,0
mr-0xc11,1544588904,data.table,1.11.9,4d31f6f0c13fc8c22ea5759f40c7846085e39751,groupby,G1_1e7_2e0_0_0,1544588941.23938,start,
mr-0xc11,1544588904,data.table,1.11.9,4d31f6f0c13fc8c22ea5759f40c7846085e39751,groupby,G1_1e7_2e0_0_0,1544588960.27076,finish,0
mr-0xc11,1544588904,data.table,1.11.9,4d31f6f0c13fc8c22ea5759f40c7846085e39751,groupby,G1_1e7_1e2_0_1,1544588960.28326,start,
mr-0xc11,1544588904,data.table,1.11.9,4d31f6f0c13fc8c22ea5759f40c7846085e39751,groupby,G1_1e7_1e2_0_1,1544588968.08289,finish,0
mr-0xc11,1544588904,data.table,1.11.9,4d31f6f0c13fc8c22ea5759f40c7846085e39751,groupby,G1_1e8_1e2_0_0,1544588968.09655,start,
mr-0xc11,1544588904,data.table,1.11.9,4d31f6f0c13fc8c22ea5759f40c7846085e39751,groupby,G1_1e8_1e2_0_0,1544589034.26631,finish,0
mr-0xc11,1544588904,data.table,1.11.9,4d31f6f0c13fc8c22ea5759f40c7846085e39751,groupby,G1_1e8_1e1_0_0,1544589034.27679,start,
mr-0xc11,1544588904,data.table,1.11.9,4d31f6f0c13fc8c22ea5759f40c7846085e39751,groupby,G1_1e8_1e1_0_0,1544589129.73949,finish,0
mr-0xc11,1544588904,data.table,1.11.9,4d31f6f0c13fc8c22ea5759f40c7846085e39751,groupby,G1_1e8_2e0_0_0,1544589129.75322,start,
mr-0xc11,1544588904,data.table,1.11.9,4d31f6f0c13fc8c22ea5759f40c7846085e39751,groupby,G1_1e8_2e0_0_0,1544589328.3561,finish,0
mr-0xc11,1544588904,data.table,1.11.9,4d31f6f0c13fc8c22ea5759f40c7846085e39751,groupby,G1_1e8_1e2_0_1,1544589328.3694,start,
mr-0xc11,1544588904,data.table,1.11.9,4d31f6f0c13fc8c22ea5759f40c7846085e39751,groupby,G1_1e8_1e2_0_1,1544589386.55741,finish,0
mr-0xc11,1544588904,data.table,1.11.9,4d31f6f0c13fc8c22ea5759f40c7846085e39751,groupby,G1_1e9_1e2_0_0,1544589386.5711,start,
mr-0xc11,1544588904,data.table,1.11.9,4d31f6f0c13fc8c22ea5759f40c7846085e39751,groupby,G1_1e9_1e2_0_0,1544590137.37259,finish,0
mr-0xc11,1544588904,data.table,1.11.9,4d31f6f0c13fc8c22ea5759f40c7846085e39751,groupby,G1_1e9_1e1_0_0,1544590137.3863,start,
mr-0xc11,1544588904,data.table,1.11.9,4d31f6f0c13fc8c22ea5759f40c7846085e39751,groupby,G1_1e9_1e1_0_0,1544591400.26406,finish,0
mr-0xc11,1544588904,data.table,1.11.9,4d31f6f0c13fc8c22ea5759f40c7846085e39751,groupby,G1_1e9_2e0_0_0,1544591400.27744,start,
mr-0xc11,1544588904,data.table,1.11.9,4d31f6f0c13fc8c22ea5759f40c7846085e39751,groupby,G1_1e9_2e0_0_0,1544593503.42329,finish,0
mr-0xc11,1544588904,data.table,1.11.9,4d31f6f0c13fc8c22ea5759f40c7846085e39751,groupby,G1_1e9_1e2_0_1,1544593503.46348,start,
mr-0xc11,1544588904,data.table,1.11.9,4d31f6f0c13fc8c22ea5759f40c7846085e39751,groupby,G1_1e9_1e2_0_1,1544594103.62679,finish,0
mr-0xc11,1544788179,data.table,1.11.9,550b8a7395d67d0e34433aaaf1214161f9b4b4a6,groupby,G1_1e9_1e2_0_0,1544788210.74009,start,
mr-0xc11,1544788179,data.table,1.11.9,550b8a7395d67d0e34433aaaf1214161f9b4b4a6,groupby,G1_1e9_1e2_0_0,1544789595.93697,finish,0
mr-0xc11,1544788179,data.table,1.11.9,550b8a7395d67d0e34433aaaf1214161f9b4b4a6,groupby,G1_1e9_1e1_0_0,1544789595.96196,start,
mr-0xc11,1544788179,data.table,1.11.9,550b8a7395d67d0e34433aaaf1214161f9b4b4a6,groupby,G1_1e9_1e1_0_0,1544792763.26404,finish,0
mr-0xc11,1544788179,data.table,1.11.9,550b8a7395d67d0e34433aaaf1214161f9b4b4a6,groupby,G1_1e9_2e0_0_0,1544792763.30811,start,
mr-0xc11,1544788179,data.table,1.11.9,550b8a7395d67d0e34433aaaf1214161f9b4b4a6,groupby,G1_1e9_2e0_0_0,1544802322.01477,finish,0
mr-0xc11,1544788179,data.table,1.11.9,550b8a7395d67d0e34433aaaf1214161f9b4b4a6,groupby,G1_1e9_1e2_0_1,1544802322.06176,start,
mr-0xc11,1544788179,data.table,1.11.9,550b8a7395d67d0e34433aaaf1214161f9b4b4a6,groupby,G1_1e9_1e2_0_1,1544803390.91597,finish,0
mr-0xc11,1544822921,data.table,1.11.9,550b8a7395d67d0e34433aaaf1214161f9b4b4a6,groupby,G1_1e9_1e2_0_0,1544822931.90533,skip,0
mr-0xc11,1544822921,data.table,1.11.9,550b8a7395d67d0e34433aaaf1214161f9b4b4a6,groupby,G1_1e9_1e1_0_0,1544822931.92726,skip,0
mr-0xc11,1544822921,data.table,1.11.9,550b8a7395d67d0e34433aaaf1214161f9b4b4a6,groupby,G1_1e9_2e0_0_0,1544822931.94479,skip,0
mr-0xc11,1544822921,data.table,1.11.9,550b8a7395d67d0e34433aaaf1214161f9b4b4a6,groupby,G1_1e9_1e2_0_1,1544822931.95361,skip,0
mr-0xc11,1544822964,data.table,1.11.9,550b8a7395d67d0e34433aaaf1214161f9b4b4a6,groupby,G1_1e9_1e2_0_0,1544822967.20273,start,
mr-0xc11,1544822964,data.table,1.11.9,550b8a7395d67d0e34433aaaf1214161f9b4b4a6,groupby,G1_1e9_1e2_0_0,1544824394.80278,finish,0
mr-0xc11,1544822964,data.table,1.11.9,550b8a7395d67d0e34433aaaf1214161f9b4b4a6,groupby,G1_1e9_1e1_0_0,1544824394.92142,start,
mr-0xc11,1544822964,data.table,1.11.9,550b8a7395d67d0e34433aaaf1214161f9b4b4a6,groupby,G1_1e9_1e1_0_0,1544827464.00236,finish,0
mr-0xc11,1544822964,data.table,1.11.9,550b8a7395d67d0e34433aaaf1214161f9b4b4a6,groupby,G1_1e9_2e0_0_0,1544827464.13674,start,
mr-0xc11,1544822964,data.table,1.11.9,550b8a7395d67d0e34433aaaf1214161f9b4b4a6,groupby,G1_1e9_2e0_0_0,1544837046.30359,finish,0
mr-0xc11,1544822964,data.table,1.11.9,550b8a7395d67d0e34433aaaf1214161f9b4b4a6,groupby,G1_1e9_1e2_0_1,1544837046.47613,start,
mr-0xc11,1544822964,data.table,1.11.9,550b8a7395d67d0e34433aaaf1214161f9b4b4a6,groupby,G1_1e9_1e2_0_1,1544838111.45409,finish,0
mr-0xc11,1544889852,data.table,1.11.9,87e48f020de7699232b4a7033b1c90c5ed7500ab,groupby,G1_1e7_1e2_0_0,1544889960.8696,start,
mr-0xc11,1544889852,data.table,1.11.9,87e48f020de7699232b4a7033b1c90c5ed7500ab,groupby,G1_1e7_1e2_0_0,1544889976.30427,finish,0
mr-0xc11,1544889852,data.table,1.11.9,87e48f020de7699232b4a7033b1c90c5ed7500ab,groupby,G1_1e7_1e1_0_0,1544889976.32995,start,
mr-0xc11,1544889852,data.table,1.11.9,87e48f020de7699232b4a7033b1c90c5ed7500ab,groupby,G1_1e7_1e1_0_0,1544890003.63113,finish,0
mr-0xc11,1544889852,data.table,1.11.9,87e48f020de7699232b4a7033b1c90c5ed7500ab,groupby,G1_1e7_2e0_0_0,1544890003.64874,start,
mr-0xc11,1544889852,data.table,1.11.9,87e48f020de7699232b4a7033b1c90c5ed7500ab,groupby,G1_1e7_2e0_0_0,1544890069.0561,finish,0
mr-0xc11,1544889852,data.table,1.11.9,87e48f020de7699232b4a7033b1c90c5ed7500ab,groupby,G1_1e7_1e2_0_1,1544890069.06958,start,
mr-0xc11,1544889852,data.table,1.11.9,87e48f020de7699232b4a7033b1c90c5ed7500ab,groupby,G1_1e7_1e2_0_1,1544890086.99915,finish,0
mr-0xc11,1544889852,data.table,1.11.9,87e48f020de7699232b4a7033b1c90c5ed7500ab,groupby,G1_1e8_1e2_0_0,1544890087.01064,start,
mr-0xc11,1544889852,data.table,1.11.9,87e48f020de7699232b4a7033b1c90c5ed7500ab,groupby,G1_1e8_1e2_0_0,1544890230.90214,finish,0
mr-0xc11,1544889852,data.table,1.11.9,87e48f020de7699232b4a7033b1c90c5ed7500ab,groupby,G1_1e8_1e1_0_0,1544890230.91601,start,
mr-0xc11,1544889852,data.table,1.11.9,87e48f020de7699232b4a7033b1c90c5ed7500ab,groupby,G1_1e8_1e1_0_0,1544890511.56575,finish,0
mr-0xc11,1544889852,data.table,1.11.9,87e48f020de7699232b4a7033b1c90c5ed7500ab,groupby,G1_1e8_2e0_0_0,1544890511.57588,start,
mr-0xc11,1544889852,data.table,1.11.9,87e48f020de7699232b4a7033b1c90c5ed7500ab,groupby,G1_1e8_2e0_0_0,1544891181.5866,finish,0
mr-0xc11,1544889852,data.table,1.11.9,87e48f020de7699232b4a7033b1c90c5ed7500ab,groupby,G1_1e8_1e2_0_1,1544891181.601,start,
mr-0xc11,1544889852,data.table,1.11.9,87e48f020de7699232b4a7033b1c90c5ed7500ab,groupby,G1_1e8_1e2_0_1,1544891340.55763,finish,0
mr-0xc11,1544889852,data.table,1.11.9,87e48f020de7699232b4a7033b1c90c5ed7500ab,groupby,G1_1e9_1e2_0_0,1544891340.5712,start,
mr-0xc11,1544889852,data.table,1.11.9,87e48f020de7699232b4a7033b1c90c5ed7500ab,groupby,G1_1e9_1e2_0_0,1544892822.60244,finish,0
mr-0xc11,1544889852,data.table,1.11.9,87e48f020de7699232b4a7033b1c90c5ed7500ab,groupby,G1_1e9_1e1_0_0,1544892822.70613,start,
mr-0xc11,1544889852,data.table,1.11.9,87e48f020de7699232b4a7033b1c90c5ed7500ab,groupby,G1_1e9_1e1_0_0,1544895980.70309,finish,0
mr-0xc11,1544889852,data.table,1.11.9,87e48f020de7699232b4a7033b1c90c5ed7500ab,groupby,G1_1e9_2e0_0_0,1544895980.82802,start,
mr-0xc11,1544889852,data.table,1.11.9,87e48f020de7699232b4a7033b1c90c5ed7500ab,groupby,G1_1e9_2e0_0_0,1544905590.96639,finish,0
mr-0xc11,1544889852,data.table,1.11.9,87e48f020de7699232b4a7033b1c90c5ed7500ab,groupby,G1_1e9_1e2_0_1,1544905591.10327,start,
mr-0xc11,1544889852,data.table,1.11.9,87e48f020de7699232b4a7033b1c90c5ed7500ab,groupby,G1_1e9_1e2_0_1,1544906671.71018,finish,0
mr-0xc11,1544889852,dplyr,0.7.99.9000,f8f54a9b3bc81b63659ff380e52dac57a6047dc7,groupby,G1_1e7_1e2_0_0,1544906671.72767,start,
mr-0xc11,1544889852,dplyr,0.7.99.9000,f8f54a9b3bc81b63659ff380e52dac57a6047dc7,groupby,G1_1e7_1e2_0_0,1544906693.98918,finish,0
mr-0xc11,1544889852,dplyr,0.7.99.9000,f8f54a9b3bc81b63659ff380e52dac57a6047dc7,groupby,G1_1e7_1e1_0_0,1544906694.0017,start,
mr-0xc11,1544889852,dplyr,0.7.99.9000,f8f54a9b3bc81b63659ff380e52dac57a6047dc7,groupby,G1_1e7_1e1_0_0,1544906738.29462,finish,0
mr-0xc11,1544889852,dplyr,0.7.99.9000,f8f54a9b3bc81b63659ff380e52dac57a6047dc7,groupby,G1_1e7_2e0_0_0,1544906738.30849,start,
mr-0xc11,1544889852,dplyr,0.7.99.9000,f8f54a9b3bc81b63659ff380e52dac57a6047dc7,groupby,G1_1e7_2e0_0_0,1544906839.46324,finish,0
mr-0xc11,1544889852,dplyr,0.7.99.9000,f8f54a9b3bc81b63659ff380e52dac57a6047dc7,groupby,G1_1e7_1e2_0_1,1544906839.47704,start,
mr-0xc11,1544889852,dplyr,0.7.99.9000,f8f54a9b3bc81b63659ff380e52dac57a6047dc7,groupby,G1_1e7_1e2_0_1,1544906863.31864,finish,0
mr-0xc11,1544889852,dplyr,0.7.99.9000,f8f54a9b3bc81b63659ff380e52dac57a6047dc7,groupby,G1_1e8_1e2_0_0,1544906863.32994,start,
mr-0xc11,1544889852,dplyr,0.7.99.9000,f8f54a9b3bc81b63659ff380e52dac57a6047dc7,groupby,G1_1e8_1e2_0_0,1544907143.8555,finish,0
mr-0xc11,1544889852,dplyr,0.7.99.9000,f8f54a9b3bc81b63659ff380e52dac57a6047dc7,groupby,G1_1e8_1e1_0_0,1544907143.86978,start,
mr-0xc11,1544889852,dplyr,0.7.99.9000,f8f54a9b3bc81b63659ff380e52dac57a6047dc7,groupby,G1_1e8_1e1_0_0,1544907644.42779,finish,0
mr-0xc11,1544889852,dplyr,0.7.99.9000,f8f54a9b3bc81b63659ff380e52dac57a6047dc7,groupby,G1_1e8_2e0_0_0,1544907644.44259,start,
mr-0xc11,1544889852,dplyr,0.7.99.9000,f8f54a9b3bc81b63659ff380e52dac57a6047dc7,groupby,G1_1e8_2e0_0_0,1544908767.1291,finish,0
mr-0xc11,1544889852,dplyr,0.7.99.9000,f8f54a9b3bc81b63659ff380e52dac57a6047dc7,groupby,G1_1e8_1e2_0_1,1544908767.13915,start,
