nodename,batch,timestamp,task,data,in_rows,question,out_rows,out_cols,solution,version,git,fun,run,time_sec,mem_gb,cache,chk,chk_time_sec,comment
mr-0xc11,1544889852,1544908917,groupby,G1_1e8_1e2_0_1,100000000,sum v1 by id1:id2,10000,3,dplyr,0.7.99.9000,f8f54a9b3bc81b63659ff380e52dac57a6047dc7,group_by,2,1.03,NA,TRUE,300012972,0,NA
mr-0xc11,1544889852,1544908932,groupby,G1_1e8_1e2_0_1,100000000,sum v1 mean v3 by id3,1000000,3,dplyr,0.7.99.9000,f8f54a9b3bc81b63659ff380e52dac57a6047dc7,group_by,1,14.891,NA,TRUE,300012972;50426317,0.009,NA
mr-0xc11,1544889852,1544908948,groupby,G1_1e8_1e2_0_1,100000000,sum v1 mean v3 by id3,1000000,3,dplyr,0.7.99.9000,f8f54a9b3bc81b63659ff380e52dac57a6047dc7,group_by,2,14.963,NA,TRUE,300012972;50426317,0.007,NA
mr-0xc11,1544889852,1544908956,groupby,G1_1e8_1e2_0_1,100000000,mean v1:v3 by id4,100,4,dplyr,0.7.99.9000,f8f54a9b3bc81b63659ff380e52dac57a6047dc7,group_by,1,7.171,NA,TRUE,300.0129;300.0038;5042.646,0,NA
mr-0xc11,1544889852,1544908963,groupby,G1_1e8_1e2_0_1,100000000,mean v1:v3 by id4,100,4,dplyr,0.7.99.9000,f8f54a9b3bc81b63659ff380e52dac57a6047dc7,group_by,2,7.176,NA,TRUE,300.0129;300.0038;5042.646,0,NA
mr-0xc11,1544889852,1544909003,groupby,G1_1e8_1e2_0_1,100000000,sum v1:v3 by id6,1000000,4,dplyr,0.7.99.9000,f8f54a9b3bc81b63659ff380e52dac57a6047dc7,group_by,1,39.495,NA,TRUE,300012972;300003781;5042645988,0.008,NA
mr-0xc11,1544889852,1544909042,groupby,G1_1e8_1e2_0_1,100000000,sum v1:v3 by id6,1000000,4,dplyr,0.7.99.9000,f8f54a9b3bc81b63659ff380e52dac57a6047dc7,group_by,2,38.383,NA,TRUE,300012972;300003781;5042645988,0.009,NA
mr-0xc11,1544889852,1544910252,groupby,G1_1e9_1e2_0_0,1000000000,sum v1 by id1,100,2,dplyr,0.7.99.9000,f8f54a9b3bc81b63659ff380e52dac57a6047dc7,group_by,1,17.31,NA,TRUE,2999972045,0,NA
mr-0xc11,1544889852,1544910277,groupby,G1_1e9_1e2_0_0,1000000000,sum v1 by id1,100,2,dplyr,0.7.99.9000,f8f54a9b3bc81b63659ff380e52dac57a6047dc7,group_by,2,17.223,NA,TRUE,2999972045,0,NA
mr-0xc11,1544889852,1544910345,groupby,G1_1e9_1e2_0_0,1000000000,sum v1 by id1:id2,10000,3,dplyr,0.7.99.9000,f8f54a9b3bc81b63659ff380e52dac57a6047dc7,group_by,1,59.574,NA,TRUE,2999972045,0.001,NA
mr-0xc11,1544889852,1544910413,groupby,G1_1e9_1e2_0_0,1000000000,sum v1 by id1:id2,10000,3,dplyr,0.7.99.9000,f8f54a9b3bc81b63659ff380e52dac57a6047dc7,group_by,2,59.35,NA,TRUE,2999972045,0.001,NA
mr-0xc11,1544889852,1544910675,groupby,G1_1e9_1e2_0_0,1000000000,sum v1 mean v3 by id3,10000000,3,dplyr,0.7.99.9000,f8f54a9b3bc81b63659ff380e52dac57a6047dc7,group_by,1,251.578,NA,TRUE,2999972045;481703144,0.066,NA
mr-0xc11,1544889852,1544910934,groupby,G1_1e9_1e2_0_0,1000000000,sum v1 mean v3 by id3,10000000,3,dplyr,0.7.99.9000,f8f54a9b3bc81b63659ff380e52dac57a6047dc7,group_by,2,249.749,NA,TRUE,2999972045;481703144,0.066,NA
mr-0xc11,1544889852,1544911015,groupby,G1_1e9_1e2_0_0,1000000000,mean v1:v3 by id4,100,4,dplyr,0.7.99.9000,f8f54a9b3bc81b63659ff380e52dac57a6047dc7,group_by,1,72.929,NA,TRUE,299.9972;300.0019;4817.038,0,NA
